volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
3.068979e7,57.7808,58.75,58.1,58.93,56.51,2021-03-22T04:00:00.0,218106
2.1521027e7,56.6217,56.99,56.16,57.7621,55.705,2021-03-23T04:00:00.0,155758
1.9182044e7,56.6502,56.68,55.81,57.48,55.71,2021-03-24T04:00:00.0,139546
1.6342576e7,55.6643,54.6,56.6,56.82,54.25,2021-03-25T04:00:00.0,131048
1.6511686e7,56.3319,57.01,56.52,57.34,55.345,2021-03-26T04:00:00.0,112279
1.6230894e7,56.2334,56.08,55.94,57.2,55.74,2021-03-29T04:00:00.0,110920
1.9739603e7,57.8617,56.6,58.51,58.63,56.4,2021-03-30T04:00:00.0,124465
1.8974027e7,57.7143,58.28,57.46,58.58,57.265,2021-03-31T04:00:00.0,122749
1.7969907e7,57.6655,57.92,57.8,58.22,57.035,2021-04-01T04:00:00.0,117517
2.4832221e7,60.3127,59.0,61.04,61.185,58.75,2021-04-05T04:00:00.0,165565
3.9882351e7,61.971,60.5,61.94,63.44,60.44,2021-04-06T04:00:00.0,253261
1.7341999e7,61.1814,61.86,60.83,61.865,60.69,2021-04-07T04:00:00.0,119892
1.9197921e7,59.8027,60.36,60.09,60.75,58.81,2021-04-08T04:00:00.0,131318
1.2376176e7,59.9625,59.56,60.16,60.38,59.42,2021-04-09T04:00:00.0,84761
1.04206e7,59.7255,60.2,59.66,60.29,59.29,2021-04-12T04:00:00.0,77531
1.7634546e7,58.3957,59.23,58.49,59.54,57.89,2021-04-13T04:00:00.0,121455
1.4771133e7,58.8553,58.59,58.48,59.65,58.25,2021-04-14T04:00:00.0,98744
1.4669664e7,58.825,59.45,58.61,59.53,58.37,2021-04-15T04:00:00.0,101177
1.1478051e7,58.7409,59.01,58.71,59.31,58.28,2021-04-16T04:00:00.0,84756
1.2414774e7,57.917,58.57,57.88,58.74,57.23,2021-04-19T04:00:00.0,92877
2.3945872e7,55.6519,57.12,55.77,57.28,54.92,2021-04-20T04:00:00.0,170411
1.4825376e7,56.6603,55.28,57.49,57.5,54.71,2021-04-21T04:00:00.0,102190
1.6001228e7,56.9469,57.54,56.66,57.8,56.13,2021-04-22T04:00:00.0,119561
1.0983295e7,57.2973,56.77,57.53,57.7382,56.43,2021-04-23T04:00:00.0,82127
1.1736984e7,58.1844,57.86,58.21,58.58,57.6599,2021-04-26T04:00:00.0,77160
9.423274e6,58.7344,58.265,58.97,59.1,58.02,2021-04-27T04:00:00.0,76701
1.0643707e7,58.556,59.0,58.55,59.0,58.27,2021-04-28T04:00:00.0,88551
2.1513086e7,56.4117,57.74,56.57,57.75,55.69,2021-04-29T04:00:00.0,158220
1.5493154e7,56.9714,56.18,57.22,57.34,56.09,2021-04-30T04:00:00.0,103937
1.1760534e7,57.2981,57.6,57.15,58.34,56.705,2021-05-03T04:00:00.0,85876
2.2489285e7,55.4329,56.55,55.34,56.59,54.82,2021-05-04T04:00:00.0,165138
2.7133941e7,57.3217,57.09,57.58,57.89,56.33,2021-05-05T04:00:00.0,166022
2.031179e7,58.1045,57.43,58.72,58.77,57.43,2021-05-06T04:00:00.0,148291
1.5648676e7,58.6077,58.0,58.99,59.045,57.27,2021-05-07T04:00:00.0,108012
1.4726766e7,58.3103,59.0,57.41,59.58,57.36,2021-05-10T04:00:00.0,113262
2.2998125e7,55.7796,56.15,55.73,56.75,54.87,2021-05-11T04:00:00.0,163688
1.9492554e7,54.403,55.54,53.76,55.71,53.52,2021-05-12T04:00:00.0,144790
1.3481158e7,54.7743,54.43,54.6,55.51,54.13,2021-05-13T04:00:00.0,108917
1.1485761e7,55.667,55.12,56.0,56.04,55.01,2021-05-14T04:00:00.0,79406
1.114064e7,55.7588,55.84,56.04,56.115,55.19,2021-05-17T04:00:00.0,86793
1.1614523e7,56.2525,56.23,55.89,56.81,55.85,2021-05-18T04:00:00.0,74318
1.1870758e7,54.9758,55.0,55.53,55.62,54.1206,2021-05-19T04:00:00.0,95126
1.1624713e7,55.5036,55.92,55.51,56.04,55.19,2021-05-20T04:00:00.0,81660
1.5363579e7,56.5126,56.01,56.72,58.78,55.77,2021-05-21T04:00:00.0,106134
9.097493e6,56.7725,57.05,56.6,57.2,56.32,2021-05-24T04:00:00.0,66422
1.6460066e7,57.0589,56.87,56.76,58.17,56.705,2021-05-25T04:00:00.0,87582
1.4346149e7,57.8428,56.97,58.08,58.17,56.77,2021-05-26T04:00:00.0,96494
3.4161834e7,59.9476,60.0,59.77,60.72,59.21,2021-05-27T04:00:00.0,190720
1.2814798e7,59.2808,59.88,59.31,59.99,58.59,2021-05-28T04:00:00.0,91328
1.0565431e7,59.6907,59.99,59.65,60.25,59.25,2021-06-01T04:00:00.0,78727
1.2137192e7,59.6804,60.26,59.65,60.26,59.13,2021-06-02T04:00:00.0,90135
3.7667069e7,62.7416,61.57,63.46,63.675,60.71,2021-06-03T04:00:00.0,244285
2.121266e7,63.1504,63.57,63.37,63.88,62.39,2021-06-04T04:00:00.0,147173
1.5772306e7,63.3004,63.98,63.23,64.3,62.63,2021-06-07T04:00:00.0,118975
1.3184401e7,63.4574,63.02,63.92,63.965,62.43,2021-06-08T04:00:00.0,97046
1.4594179e7,63.3541,63.95,62.77,64.158,62.69,2021-06-09T04:00:00.0,98059
1.6247559e7,61.7059,62.83,61.34,63.0495,61.165,2021-06-10T04:00:00.0,107915
1.0359045e7,61.5367,61.36,61.49,62.011,61.1624,2021-06-11T04:00:00.0,80332
1.5589225e7,60.7419,61.47,60.79,61.64,60.305,2021-06-14T04:00:00.0,106257
1.088215e7,60.6809,60.68,60.81,61.11,59.98,2021-06-15T04:00:00.0,82186
3.1454366e7,62.011,62.46,61.76,63.09,61.2,2021-06-16T04:00:00.0,198884
1.9908922e7,60.4562,61.82,60.08,62.4018,59.36,2021-06-17T04:00:00.0,148542
2.6368523e7,58.9387,59.28,58.76,59.59,58.41,2021-06-18T04:00:00.0,147821
1.2468943e7,59.2445,59.75,59.3,59.75,58.82,2021-06-21T04:00:00.0,89988
8.988767e6,59.3081,59.54,59.24,59.6,59.02,2021-06-22T04:00:00.0,72658
1.1772786e7,59.946,59.85,60.12,60.43,59.46,2021-06-23T04:00:00.0,85508
1.4627107e7,60.0674,60.39,60.04,60.5,59.76,2021-06-24T04:00:00.0,81130
1.4418036e7,60.2987,60.29,60.3,60.58,60.0201,2021-06-25T04:00:00.0,73284
1.7354121e7,58.8362,60.31,58.64,60.38,58.433,2021-06-28T04:00:00.0,119875
1.2348224e7,58.9413,59.2,58.83,59.545,58.7,2021-06-29T04:00:00.0,73496
1.2452696e7,59.1303,58.74,59.17,59.465,58.61,2021-06-30T04:00:00.0,74827
1.187553e7,59.2324,59.44,59.11,59.73,58.775,2021-07-01T04:00:00.0,81966
9.88512e6,58.8636,59.11,58.96,59.32,58.52,2021-07-02T04:00:00.0,68352
1.64492e7,57.5233,58.92,57.46,58.93,57.01,2021-07-06T04:00:00.0,121416
1.319551e7,56.6826,57.34,56.59,57.4,56.13,2021-07-07T04:00:00.0,99392
1.4366615e7,55.809,55.3,56.06,56.585,54.86,2021-07-08T04:00:00.0,109161
2.464527e7,58.4599,58.8,58.76,58.92,57.885,2021-07-09T04:00:00.0,146110
1.4853667e7,58.776,58.56,58.97,59.17,57.82,2021-07-12T04:00:00.0,83461
1.4809156e7,58.8377,59.04,58.73,59.26,58.255,2021-07-13T04:00:00.0,100315
1.271993e7,58.2528,58.89,58.0,59.36,57.705,2021-07-14T04:00:00.0,86903
1.2330074e7,57.0849,57.12,56.95,57.69,56.59,2021-07-15T04:00:00.0,85117
1.3794886e7,56.1344,57.48,55.46,57.48,55.37,2021-07-16T04:00:00.0,98016
2.1141623e7,53.7927,53.9,54.18,54.43,52.63,2021-07-19T04:00:00.0,160678
1.3469481e7,55.6578,54.26,56.15,56.38,54.12,2021-07-20T04:00:00.0,103615
1.1185491e7,56.9607,56.8,57.05,57.47,56.56,2021-07-21T04:00:00.0,82075
1.2132297e7,55.8369,56.75,55.64,56.76,55.49,2021-07-22T04:00:00.0,84773
1.4765894e7,55.1708,55.31,54.94,55.786,54.81,2021-07-23T04:00:00.0,90967
9.805668e6,55.6295,55.24,55.77,55.91,55.1,2021-07-26T04:00:00.0,69309
1.3575048e7,54.7761,55.21,55.0,55.36,54.215,2021-07-27T04:00:00.0,103643
1.0655051e7,55.3286,55.42,55.49,55.86,54.685,2021-07-28T04:00:00.0,74242
1.5438984e7,57.2996,57.0,57.28,57.7398,56.82,2021-07-29T04:00:00.0,108496
1.3185464e7,57.0183,56.72,56.84,57.805,56.62,2021-07-30T04:00:00.0,87225
1.2397528e7,57.5187,57.37,57.03,58.6,56.88,2021-08-02T04:00:00.0,90392
1.2273518e7,57.5878,57.47,57.88,57.96,56.61,2021-08-03T04:00:00.0,91331
6.7667165e7,53.2456,55.23,52.72,55.45,52.21,2021-08-04T04:00:00.0,439523
2.8571443e7,54.3636,53.86,54.44,54.88,53.55,2021-08-05T04:00:00.0,177371
1.4970095e7,54.9899,54.81,55.05,55.345,54.26,2021-08-06T04:00:00.0,106010
1.6079978e7,53.9488,54.27,53.95,54.37,53.4,2021-08-09T04:00:00.0,106440
1.4479057e7,54.0836,54.0,54.26,54.38,53.66,2021-08-10T04:00:00.0,95667
1.5814572e7,53.8996,54.42,54.27,54.5,53.45,2021-08-11T04:00:00.0,100891
1.0766205e7,54.6007,54.44,54.62,55.04,54.185,2021-08-12T04:00:00.0,79476
1.1849194e7,53.9616,54.56,53.65,54.71,53.59,2021-08-13T04:00:00.0,84784
1.7029236e7,52.8956,53.01,52.95,53.255,52.49,2021-08-16T04:00:00.0,122557
2.8357808e7,50.7839,51.98,50.47,52.08,50.2,2021-08-17T04:00:00.0,191201
1.5271357e7,51.025,50.53,50.84,51.4899,50.4,2021-08-18T04:00:00.0,116827
2.3387332e7,49.2995,50.0,49.08,50.22,48.67,2021-08-19T04:00:00.0,160627
1.6548401e7,48.6433,48.96,48.8,49.14,48.35,2021-08-20T04:00:00.0,116917
3.0149156e7,47.8498,48.16,48.18,48.35,47.07,2021-08-23T04:00:00.0,178686
2.1370702e7,49.3206,48.5,49.57,49.865,48.23,2021-08-24T04:00:00.0,124418
1.4106585e7,49.6706,49.49,49.7,49.93,49.16,2021-08-25T04:00:00.0,93035
1.6599237e7,48.7797,49.47,48.62,49.47,48.5201,2021-08-26T04:00:00.0,108040
1.4874277e7,49.6621,48.75,49.8,50.07,48.66,2021-08-27T04:00:00.0,101847
1.3611394e7,49.2433,49.95,49.17,49.95,48.95,2021-08-30T04:00:00.0,92851
1.4293107e7,49.0738,49.17,49.01,49.43,48.67,2021-08-31T04:00:00.0,99568
1.0858828e7,49.2094,49.1,49.11,49.64,48.68,2021-09-01T04:00:00.0,92991
1.3370754e7,49.1186,49.15,48.95,49.5,48.81,2021-09-02T04:00:00.0,92612
9.937933e6,48.7807,48.8,48.82,48.995,48.42,2021-09-03T04:00:00.0,74836
1.251701e7,48.7756,48.49,48.72,49.225,48.4201,2021-09-07T04:00:00.0,95593
1.1136342e7,48.8755,48.64,48.97,49.52,48.42,2021-09-08T04:00:00.0,82072
1.3739528e7,48.3417,48.95,48.42,48.95,47.8,2021-09-09T04:00:00.0,100139
2.2774716e7,49.7571,48.69,49.49,50.42,48.69,2021-09-10T04:00:00.0,163182
1.8694759e7,50.4581,50.11,50.82,50.95,49.6,2021-09-13T04:00:00.0,120767
1.2763359e7,50.8463,51.22,50.74,51.42,50.5,2021-09-14T04:00:00.0,100238
1.3754477e7,51.4896,50.79,51.82,51.93,50.54,2021-09-15T04:00:00.0,105153
1.2617326e7,51.4831,51.59,51.52,51.9,50.91,2021-09-16T04:00:00.0,97618
4.5119255e7,51.3283,51.33,51.33,51.93,50.99,2021-09-17T04:00:00.0,123548
2.41306e7,48.9161,49.45,49.37,49.54,48.37,2021-09-20T04:00:00.0,190237
1.4172717e7,49.402,49.57,49.37,49.775,48.785,2021-09-21T04:00:00.0,98085
1.3026299e7,50.8064,50.03,50.78,51.22,50.03,2021-09-22T04:00:00.0,102407
1.404321e7,51.7216,51.1,51.92,52.075,51.04,2021-09-23T04:00:00.0,99182
1.1643547e7,52.3142,51.88,52.23,52.63,51.72,2021-09-24T04:00:00.0,83401
1.3861381e7,53.1905,52.41,53.24,53.57,52.38,2021-09-27T04:00:00.0,103062
1.6422907e7,53.2271,53.77,52.85,54.21,52.7,2021-09-28T04:00:00.0,117421
1.0881056e7,52.9882,53.3,52.93,53.36,52.53,2021-09-29T04:00:00.0,90353
1.6445876e7,52.7717,52.93,52.71,53.2,52.18,2021-09-30T04:00:00.0,119901
1.6660419e7,52.8553,53.03,53.13,53.38,52.25,2021-10-01T04:00:00.0,130855
2.892918e7,54.543,54.9,53.98,55.64,53.68,2021-10-04T04:00:00.0,207532
1.8201517e7,54.2372,54.19,54.34,54.735,53.6488,2021-10-05T04:00:00.0,127120
2.9519194e7,53.9623,54.49,53.93,55.5,53.15,2021-10-06T04:00:00.0,200199
3.1005968e7,56.0403,54.85,56.44,56.74,54.435,2021-10-07T04:00:00.0,198130
3.3923166e7,58.3736,56.54,58.57,59.21,56.3811,2021-10-08T04:00:00.0,229421
1.7655811e7,58.6194,58.79,58.09,59.345,57.77,2021-10-11T04:00:00.0,120496
1.709497e7,58.8612,58.52,58.96,59.33,57.86,2021-10-12T04:00:00.0,122001
1.8792196e7,57.8982,58.94,57.77,58.94,57.08,2021-10-13T04:00:00.0,108368
1.145755e7,57.7783,58.1,57.69,58.29,57.45,2021-10-14T04:00:00.0,81862
1.2914587e7,58.2049,58.34,58.0,58.7146,57.85,2021-10-15T04:00:00.0,82535
1.2626025e7,57.1419,57.41,56.89,57.58,56.845,2021-10-18T04:00:00.0,83544
1.0589015e7,56.8073,57.0,56.85,57.06,56.53,2021-10-19T04:00:00.0,80669
1.3399851e7,57.5922,56.36,57.67,58.24,56.22,2021-10-20T04:00:00.0,96818
1.1585401e7,58.3221,58.0,58.41,58.67,57.73,2021-10-21T04:00:00.0,87188
1.1077606e7,58.0651,58.37,57.77,58.7,57.64,2021-10-22T04:00:00.0,80167
1.4151033e7,57.5802,58.05,57.76,58.31,56.84,2021-10-25T04:00:00.0,93998
1.6308562e7,57.4656,58.02,57.37,58.295,56.96,2021-10-26T04:00:00.0,103311
3.639756e7,55.04,55.6,54.26,55.76,54.155,2021-10-27T04:00:00.0,236524
2.3020297e7,54.7644,54.6,54.24,55.58,54.06,2021-10-28T04:00:00.0,152846
1.6680739e7,54.4313,53.9,54.43,55.04,53.612,2021-10-29T04:00:00.0,114436
1.5677568e7,55.119,54.85,55.49,55.74,54.42,2021-11-01T04:00:00.0,119156
1.6377488e7,55.5336,55.03,55.59,55.975,54.68,2021-11-02T04:00:00.0,122760
1.4419373e7,55.7167,55.26,56.0,56.17,55.09,2021-11-03T04:00:00.0,115960
2.4026099e7,57.9785,56.47,58.64,58.77,56.27,2021-11-04T04:00:00.0,159015
1.6302208e7,58.7146,59.15,58.52,59.35,58.05,2021-11-05T04:00:00.0,126582
1.4385453e7,59.6894,58.76,59.6,60.33,58.48,2021-11-08T05:00:00.0,113880
1.3822868e7,58.6344,59.81,58.62,59.93,57.81,2021-11-09T05:00:00.0,109553
2.2755976e7,59.3575,57.85,59.27,60.555,57.73,2021-11-10T05:00:00.0,168693
2.9033882e7,61.29,59.82,61.82,62.15,59.3065,2021-11-11T05:00:00.0,178870
3.1152375e7,63.1632,61.59,63.4,64.03,61.28,2021-11-12T05:00:00.0,193238
1.4372134e7,63.1737,63.655,62.97,63.73,62.625,2021-11-15T05:00:00.0,118607
1.6114989e7,62.5812,63.24,62.61,63.28,61.93,2021-11-16T05:00:00.0,125471
2.9875782e7,64.2786,63.33,64.61,65.07,62.375,2021-11-17T05:00:00.0,209119
2.33081e7,63.2983,64.33,62.33,65.18,62.09,2021-11-18T05:00:00.0,181446
1.952064e7,62.1815,62.48,61.8,62.9699,61.56,2021-11-19T05:00:00.0,111026
1.9844304e7,63.8383,61.95,64.06,64.955,61.76,2021-11-22T05:00:00.0,159476
1.6231225e7,62.8714,63.73,63.05,64.04,62.26,2021-11-23T05:00:00.0,141913
1.2685005e7,62.1739,62.3,62.19,62.6,61.63,2021-11-24T05:00:00.0,93196
1.3272565e7,59.9576,59.8,60.17,60.57,59.46,2021-11-26T05:00:00.0,108892
1.5033078e7,60.1217,61.11,59.86,61.54,59.65,2021-11-29T05:00:00.0,119083
2.1282186e7,58.2091,59.2,57.87,59.84,57.44,2021-11-30T05:00:00.0,158409
2.6371657e7,59.1779,59.25,58.06,60.59,58.01,2021-12-01T05:00:00.0,222767
2.5365108e7,60.5607,58.75,61.02,61.3,58.7,2021-12-02T05:00:00.0,186902
1.9596053e7,60.2171,61.235,59.71,61.69,58.87,2021-12-03T05:00:00.0,157653
1.6728215e7,60.0396,60.47,59.84,60.73,58.7,2021-12-06T05:00:00.0,121493
1.4135732e7,61.752,60.91,61.53,62.38,60.7,2021-12-07T05:00:00.0,117084
1.0004096e7,60.7951,61.65,60.78,61.81,60.4188,2021-12-08T05:00:00.0,87983
1.2964758e7,59.9092,60.38,59.62,60.63,59.59,2021-12-09T05:00:00.0,91847
2.283982e7,61.9379,60.1,63.21,63.285,60.1,2021-12-10T05:00:00.0,161629
2.7327011e7,60.0096,62.07,59.13,62.18,59.02,2021-12-13T05:00:00.0,183416
1.7928743e7,58.3304,57.97,58.4,59.2,57.7003,2021-12-14T05:00:00.0,137864
1.4462541e7,57.9541,58.3,58.61,58.89,57.035,2021-12-15T05:00:00.0,117705
1.7772236e7,58.9867,59.4,58.39,60.62,58.025,2021-12-16T05:00:00.0,128123
4.2236467e7,55.4321,56.2,55.16,56.39,54.51,2021-12-17T05:00:00.0,250307
1.9073865e7,53.6789,54.02,54.04,54.54,53.14,2021-12-20T05:00:00.0,153912
1.5564661e7,54.5242,54.5,54.79,54.9,53.84,2021-12-21T05:00:00.0,104442
1.6693958e7,55.8975,54.79,56.08,56.345,54.75,2021-12-22T05:00:00.0,113801
1.3722304e7,56.6351,56.07,56.91,57.0946,55.77,2021-12-23T05:00:00.0,98912
9.08579e6,57.295,56.89,57.43,57.75,56.53,2021-12-27T05:00:00.0,78268
8.583973e6,57.3538,57.4,57.11,58.12,57.01,2021-12-28T05:00:00.0,65880
7.982315e6,57.321,57.11,57.23,57.7,56.74,2021-12-29T05:00:00.0,63205
1.1965917e7,58.3082,57.45,58.13,58.78,57.26,2021-12-30T05:00:00.0,89769
9.856338e6,58.6688,58.0,58.63,59.05,57.92,2021-12-31T05:00:00.0,77417
2.100209e7,60.9116,59.87,61.17,61.57,59.74,2022-01-03T05:00:00.0,153372
4.4661264e7,64.8222,61.955,65.74,65.98,61.955,2022-01-04T05:00:00.0,331784
4.3578697e7,64.6297,65.52,62.74,67.21,62.6,2022-01-05T05:00:00.0,311337
2.0650937e7,62.7503,63.165,62.87,63.5,61.67,2022-01-06T05:00:00.0,172934
1.713611e7,62.3374,63.81,62.27,63.91,61.42,2022-01-07T05:00:00.0,136658
1.8980397e7,60.7712,61.52,61.07,62.0,60.035,2022-01-10T05:00:00.0,146288
1.6463825e7,60.9923,61.25,61.46,61.555,60.1501,2022-01-11T05:00:00.0,126100
2.0214958e7,60.793,62.47,61.03,62.72,59.635,2022-01-12T05:00:00.0,156007
1.9282956e7,62.3887,61.45,61.77,63.38,61.15,2022-01-13T05:00:00.0,141863
1.6180297e7,60.9321,61.1,61.1,61.765,59.99,2022-01-14T05:00:00.0,133215
1.8317577e7,58.9869,60.13,58.79,60.35,58.54,2022-01-18T05:00:00.0,161269
2.0576033e7,57.3157,59.31,56.24,59.8399,56.125,2022-01-19T05:00:00.0,161438
2.1554099e7,55.7933,56.02,54.65,57.3256,54.415,2022-01-20T05:00:00.0,164230
2.5658828e7,53.7198,54.52,53.28,54.7,52.6857,2022-01-21T05:00:00.0,191219
3.286807e7,51.0213,51.4,52.64,52.66,49.365,2022-01-24T05:00:00.0,272061
2.2164485e7,51.7651,51.6,51.9,52.5133,50.82,2022-01-25T05:00:00.0,177436
2.3174312e7,52.8884,53.57,52.35,53.99,51.47,2022-01-26T05:00:00.0,177501
2.1357414e7,51.885,52.845,51.45,53.35,51.0699,2022-01-27T05:00:00.0,172559
2.6732579e7,50.0279,51.25,50.24,51.25,49.24,2022-01-28T05:00:00.0,204849
2.0255201e7,51.9921,50.5,52.73,52.75,49.97,2022-01-31T05:00:00.0,148032
2.3169552e7,53.5688,52.85,54.07,54.24,52.12,2022-02-01T05:00:00.0,188803
3.4370692e7,53.1701,54.92,53.5,55.55,51.68,2022-02-02T05:00:00.0,222933
2.3745526e7,53.2565,52.6,53.11,54.42,52.55,2022-02-03T05:00:00.0,160189
2.27759e7,51.1888,51.62,51.29,51.85,50.515,2022-02-04T05:00:00.0,182666
1.8046539e7,51.0816,51.49,50.71,52.0,50.52,2022-02-07T05:00:00.0,138433
3.8629675e7,48.8109,48.74,49.46,49.88,47.58,2022-02-08T05:00:00.0,259715
2.4290773e7,50.9011,50.31,50.72,51.68,50.16,2022-02-09T05:00:00.0,158251
1.701757e7,50.7393,49.73,50.34,51.785,49.6,2022-02-10T05:00:00.0,150554
2.0183818e7,49.6152,50.64,48.83,50.97,48.5405,2022-02-11T05:00:00.0,159295
1.7527082e7,48.5196,48.87,48.4,49.19,48.0,2022-02-14T05:00:00.0,128819
1.5242462e7,49.5432,49.36,49.67,49.91,48.93,2022-02-15T05:00:00.0,121828
1.3865518e7,50.1023,49.43,50.43,50.565,49.26,2022-02-16T05:00:00.0,112895
1.3482818e7,49.1997,49.81,48.82,49.8494,48.66,2022-02-17T05:00:00.0,114809
1.6615897e7,48.519,48.92,48.6,49.21,47.92,2022-02-18T05:00:00.0,133424
1.9620265e7,46.9698,47.78,46.77,47.94,46.155,2022-02-22T05:00:00.0,149703
1.3667729e7,46.987,47.26,46.38,48.295,46.26,2022-02-23T05:00:00.0,121892
2.1003676e7,45.3334,44.15,46.35,46.405,43.91,2022-02-24T05:00:00.0,182641
1.3430064e7,46.9896,46.35,47.43,47.475,45.85,2022-02-25T05:00:00.0,123520
1.8169141e7,46.4749,46.24,46.72,47.12,45.84,2022-02-28T05:00:00.0,140118
2.1534165e7,44.7527,46.02,44.52,46.1597,44.155,2022-03-01T05:00:00.0,178231
1.9006432e7,45.8799,44.68,46.32,46.6,44.56,2022-03-02T05:00:00.0,158819
1.8956328e7,45.2059,46.21,44.9,46.74,44.605,2022-03-03T05:00:00.0,141422
2.6447433e7,42.6609,44.03,42.4,44.16,41.99,2022-03-04T05:00:00.0,212027
2.5923909e7,40.5917,42.29,39.83,42.44,39.75,2022-03-07T05:00:00.0,209634
2.4145075e7,40.8087,40.84,40.2,42.31,39.955,2022-03-08T05:00:00.0,200501
2.1309046e7,42.3748,42.26,42.28,42.86,41.8,2022-03-09T05:00:00.0,175592
1.7991221e7,41.4706,41.405,41.85,42.23,40.855,2022-03-10T05:00:00.0,141398
1.359191e7,41.8142,42.08,41.51,42.3399,41.48,2022-03-11T05:00:00.0,118990
1.8913965e7,41.1387,41.74,40.83,42.43,40.37,2022-03-14T04:00:00.0,130935
1.6051033e7,41.7536,40.83,42.13,42.25,40.8,2022-03-15T04:00:00.0,111531
1.6993376e7,43.5289,43.0,43.85,44.17,42.37,2022-03-16T04:00:00.0,142415
1.3909003e7,43.3794,42.92,43.66,43.83,42.6,2022-03-17T04:00:00.0,107274
1.9834428e7,44.3549,43.23,44.82,45.04,43.13,2022-03-18T04:00:00.0,127221
